Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-03-26,40.67,41.89,40.27,41.81,150164800.0,0.0,0.0
2018-03-27,42.03,42.38,40.39,40.73,163690400.0,0.0,0.0
2018-03-28,40.47,41.14,39.97,40.28,166674000.0,0.0,0.0
2018-03-29,40.61,41.56,40.39,40.6,153594000.0,0.0,0.0
2018-04-02,40.32,40.88,39.8,40.33,150347200.0,0.0,0.0
2018-04-03,40.56,40.83,39.9,40.75,121112000.0,0.0,0.0
2018-04-04,39.9,41.62,39.87,41.53,138422000.0,0.0,0.0
2018-04-05,41.76,42.16,41.64,41.81,107732800.0,0.0,0.0
2018-04-06,41.37,41.74,40.7,40.74,140021200.0,0.0,0.0
2018-04-09,41.11,41.88,41.1,41.15,116070800.0,0.0,0.0
2018-04-10,41.86,42.1,41.51,41.92,113634400.0,0.0,0.0
2018-04-11,41.68,42.08,41.55,41.73,89726400.0,0.0,0.0
2018-04-12,41.96,42.35,41.87,42.14,91557200.0,0.0,0.0
2018-04-13,42.29,42.55,42.07,42.28,100497200.0,0.0,0.0
2018-04-16,42.35,42.63,42.3,42.54,86313600.0,0.0,0.0
2018-04-17,42.71,43.3,42.69,43.13,106421600.0,0.0,0.0
2018-04-18,43.03,43.27,42.8,43.03,83018000.0,0.0,0.0
2018-04-19,42.05,42.44,41.78,41.81,139235200.0,0.0,0.0
2018-04-20,41.28,41.43,40.03,40.1,261964400.0,0.0,0.0
2018-04-23,40.37,40.39,39.71,39.98,146062000.0,0.0,0.0
2018-04-24,40.09,40.25,39.01,39.43,134768000.0,0.0,0.0
2018-04-25,39.35,40.03,39.3,39.6,113528400.0,0.0,0.0
2018-04-26,39.71,40.1,39.53,39.74,111852000.0,0.0,0.0
2018-04-27,39.68,39.76,38.87,39.28,142623200.0,0.0,0.0
2018-04-30,39.23,40.47,39.16,39.99,169709600.0,0.0,0.0
2018-05-01,40.27,40.94,39.99,40.92,214277600.0,0.0,0.0
2018-05-02,42.4,43.01,42.06,42.73,266157600.0,0.0,0.0
2018-05-03,42.56,42.95,42.21,42.8,136272800.0,0.0,0.0
2018-05-04,43.13,44.58,43.11,44.48,224805200.0,0.0,0.0
2018-05-07,44.81,45.41,44.71,44.8,169805600.0,0.0,0.0
2018-05-08,44.76,45.06,44.44,45.02,113611200.0,0.0,0.0
2018-05-09,45.14,45.35,44.82,45.34,92844800.0,0.0,0.0
2018-05-10,45.43,46.07,45.41,45.99,111957200.0,0.0,0.0
2018-05-11,46.03,46.17,45.53,45.81,104848800.0,0.1825,0.0
2018-05-14,45.91,46.04,45.63,45.7,83115200.0,0.0,0.0
2018-05-15,45.37,45.44,44.96,45.29,94780800.0,0.0,0.0
2018-05-16,45.2,45.78,45.18,45.71,76732400.0,0.0,0.0
2018-05-17,45.67,45.89,45.27,45.42,69176000.0,0.0,0.0
2018-05-18,45.47,45.62,45.21,45.26,73190800.0,0.0,0.0
2018-05-21,45.67,45.98,45.4,45.58,73603200.0,0.0,0.0
2018-05-22,45.76,45.88,45.37,45.46,60962800.0,0.0,0.0
2018-05-23,45.27,45.79,45.12,45.75,80233600.0,0.0,0.0
2018-05-24,45.85,45.87,45.23,45.7,92936000.0,0.0,0.0
2018-05-25,45.72,46.07,45.58,45.81,69844000.0,0.0,0.0
2018-05-29,45.57,45.85,45.39,45.64,90056400.0,0.0,0.0
2018-05-30,45.6,45.67,45.37,45.55,74762000.0,0.0,0.0
2018-05-31,45.48,45.72,45.22,45.39,109931200.0,0.0,0.0
2018-06-01,45.66,46.22,45.61,46.21,93770000.0,0.0,0.0
2018-06-04,46.55,46.98,46.48,46.6,105064800.0,0.0,0.0
2018-06-05,46.9,47.11,46.73,46.96,86264000.0,0.0,0.0
2018-06-06,47.03,47.14,46.62,47.12,83734400.0,0.0,0.0
2018-06-07,47.16,47.17,46.72,46.99,85388800.0,0.0,0.0
2018-06-08,46.44,46.64,46.1,46.57,106627200.0,0.0,0.0
2018-06-11,46.48,46.63,46.2,46.45,73234000.0,0.0,0.0
2018-06-12,46.49,46.79,46.43,46.71,67644400.0,0.0,0.0
2018-06-13,46.74,46.85,46.26,46.32,86553600.0,0.0,0.0
2018-06-14,46.53,46.53,46.21,46.35,86440400.0,0.0,0.0
2018-06-15,46.16,46.19,45.73,45.87,246876800.0,0.0,0.0
2018-06-18,45.64,45.96,45.47,45.85,73939600.0,0.0,0.0
2018-06-19,44.97,45.26,44.56,45.11,134314000.0,0.0,0.0
2018-06-20,45.27,45.47,45.12,45.3,82514800.0,0.0,0.0
2018-06-21,45.48,45.75,44.92,45.05,102847600.0,0.0,0.0
2018-06-22,45.21,45.22,44.87,44.92,108801600.0,0.0,0.0
2018-06-25,44.55,44.92,43.9,44.25,126652400.0,0.0,0.0
2018-06-26,44.45,45.31,44.34,44.8,98276800.0,0.0,0.0
2018-06-27,44.99,45.49,44.7,44.73,101141200.0,0.0,0.0
2018-06-28,44.72,45.23,44.65,45.06,69460800.0,0.0,0.0
2018-06-29,45.25,45.47,44.43,44.96,90950800.0,0.0,0.0
2018-07-02,44.65,45.5,44.55,45.47,70925200.0,0.0,0.0
2018-07-03,45.62,45.65,44.58,44.68,55819200.0,0.0,0.0
2018-07-05,45.0,45.28,44.76,45.04,66416800.0,0.0,0.0
2018-07-06,45.04,45.77,44.99,45.66,69940800.0,0.0,0.0
2018-07-09,46.03,46.32,45.98,46.29,79026400.0,0.0,0.0
2018-07-10,46.33,46.46,46.2,46.24,63756400.0,0.0,0.0
2018-07-11,45.79,46.1,45.57,45.64,75326000.0,0.0,0.0
2018-07-12,46.04,46.5,45.99,46.4,72164400.0,0.0,0.0
2018-07-13,46.42,46.6,46.37,46.48,50055600.0,0.0,0.0
2018-07-16,46.52,46.8,46.25,46.37,60172400.0,0.0,0.0
2018-07-17,46.09,46.61,45.96,46.5,62138000.0,0.0,0.0
2018-07-18,46.59,46.59,46.14,46.25,65573600.0,0.0,0.0
2018-07-19,46.08,46.77,46.08,46.61,81147200.0,0.0,0.0
2018-07-20,46.59,46.74,46.19,46.5,82704800.0,0.0,0.0
2018-07-23,46.32,46.63,46.05,46.54,63957600.0,0.0,0.0
2018-07-24,46.75,47.04,46.65,46.88,74791600.0,0.0,0.0
2018-07-25,46.9,47.33,46.74,47.32,66839600.0,0.0,0.0
2018-07-26,47.27,47.6,47.03,47.18,76304000.0,0.0,0.0
2018-07-27,47.36,47.41,46.18,46.39,96096000.0,0.0,0.0
2018-07-30,46.61,46.69,45.93,46.13,84118000.0,0.0,0.0
2018-07-31,46.23,46.67,45.99,46.22,157492000.0,0.0,0.0
2018-08-01,48.37,49.01,47.93,48.95,271742800.0,0.0,0.0
2018-08-02,48.72,50.62,48.67,50.38,249616000.0,0.0,0.0
2018-08-03,50.29,50.7,49.91,50.52,133789600.0,0.0,0.0
2018-08-06,50.53,50.83,50.3,50.79,101701600.0,0.0,0.0
2018-08-07,50.85,50.89,50.22,50.31,102349600.0,0.0,0.0
2018-08-08,50.05,50.48,49.68,50.34,90102000.0,0.0,0.0
2018-08-09,50.9,50.96,50.33,50.74,93970400.0,0.0,0.0
2018-08-10,50.55,50.97,50.38,50.59,98444800.0,0.1825,0.0
2018-08-13,51.02,51.42,50.63,50.91,103563600.0,0.0,0.0
2018-08-14,51.23,51.33,50.77,51.13,82992000.0,0.0,0.0
2018-08-15,51.0,51.37,50.78,51.25,115230400.0,0.0,0.0
2018-08-16,51.62,52.12,51.55,52.0,114001600.0,0.0,0.0
2018-08-17,52.03,53.13,51.96,53.04,141708000.0,0.0,0.0
2018-08-20,53.16,53.43,52.44,52.52,121150800.0,0.0,0.0
2018-08-21,52.85,52.94,52.17,52.42,104639200.0,0.0,0.0
2018-08-22,52.19,52.74,52.13,52.42,76072400.0,0.0,0.0
2018-08-23,52.32,52.91,52.31,52.53,75532800.0,0.0,0.0
2018-08-24,52.8,52.87,52.44,52.69,73905600.0,0.0,0.0
2018-08-27,52.93,53.32,52.73,53.13,82100400.0,0.0,0.0
2018-08-28,53.39,53.76,53.36,53.55,91107200.0,0.0,0.0
2018-08-29,53.66,54.48,53.48,54.35,109019200.0,0.0,0.0
2018-08-30,54.42,55.64,54.21,54.85,195175200.0,0.0,0.0
2018-08-31,55.21,55.79,55.09,55.49,173360400.0,0.0,0.0
2018-09-04,55.68,55.87,55.24,55.67,109560400.0,0.0,0.0
2018-09-05,55.82,55.98,54.87,55.3,133332000.0,0.0,0.0
2018-09-06,55.15,55.42,53.94,54.38,137160000.0,0.0,0.0
2018-09-07,54.08,54.94,53.8,53.94,150479200.0,0.0,0.0
2018-09-10,53.86,54.08,52.77,53.22,158066000.0,0.0,0.0
2018-09-11,53.14,54.68,52.79,54.57,142996000.0,0.0,0.0
2018-09-12,54.83,54.85,53.59,53.89,197114800.0,0.0,0.0
2018-09-13,54.49,55.66,54.25,55.19,166825600.0,0.0,0.0
2018-09-14,55.03,55.29,54.24,54.56,127997200.0,0.0,0.0
2018-09-17,54.15,54.35,52.96,53.11,148780400.0,0.0,0.0
2018-09-18,53.09,54.08,52.93,53.2,126286800.0,0.0,0.0
2018-09-19,53.26,53.53,52.48,53.23,108495200.0,0.0,0.0
2018-09-20,53.69,54.18,53.42,53.63,106435200.0,0.0,0.0
2018-09-21,53.82,53.96,52.97,53.06,384986800.0,0.0,0.0
2018-09-24,52.85,53.93,52.81,53.82,110773600.0,0.0,0.0
2018-09-25,53.57,54.31,53.55,54.16,98217600.0,0.0,0.0
2018-09-26,53.87,54.54,53.57,53.73,95938800.0,0.0,0.0
2018-09-27,54.56,55.2,54.49,54.83,120724800.0,0.0,0.0
2018-09-28,54.8,55.05,54.61,55.03,91717600.0,0.0,0.0
2018-10-01,55.57,55.92,55.18,55.4,94403200.0,0.0,0.0
2018-10-02,55.39,56.07,55.24,55.89,99152800.0,0.0,0.0
2018-10-03,56.08,56.91,56.01,56.57,114619200.0,0.0,0.0
2018-10-04,56.26,56.64,55.27,55.58,128168000.0,0.0,0.0
2018-10-05,55.57,55.68,53.77,54.67,134322000.0,0.0,0.0
2018-10-08,54.17,54.8,53.68,54.55,118655600.0,0.0,0.0
2018-10-09,54.51,55.4,54.18,55.3,107564000.0,0.0,0.0
2018-10-10,54.96,55.18,52.66,52.74,167962400.0,0.0,0.0
2018-10-11,52.29,53.51,51.76,52.27,212497600.0,0.0,0.0
2018-10-12,53.73,54.33,52.86,54.14,161351600.0,0.0,0.0
2018-10-15,53.91,54.07,52.96,52.98,123164000.0,0.0,0.0
2018-10-16,53.37,54.36,52.84,54.15,116736000.0,0.0,0.0
2018-10-17,54.19,54.27,53.47,53.92,91541600.0,0.0,0.0
2018-10-18,53.11,53.56,51.92,52.66,130325200.0,0.0,0.0
2018-10-19,53.15,53.93,53.0,53.46,132314800.0,0.0,0.0
2018-10-22,53.58,54.45,53.37,53.79,115168400.0,0.0,0.0
2018-10-23,52.61,54.42,52.34,54.29,155071200.0,0.0,0.0
2018-10-24,54.26,54.66,52.3,52.43,163702000.0,0.0,0.0
2018-10-25,53.07,53.96,52.84,53.58,119423200.0,0.0,0.0
2018-10-26,52.63,53.67,51.84,52.73,189033600.0,0.0,0.0
2018-10-29,53.43,53.55,50.24,51.74,183742000.0,0.0,0.0
2018-10-30,51.47,52.45,51.01,51.99,146640000.0,0.0,0.0
2018-10-31,52.87,53.74,52.8,53.35,153435600.0,0.0,0.0
2018-11-01,53.4,54.2,52.85,54.17,233292800.0,0.0,0.0
2018-11-02,51.08,52.08,50.08,50.58,365314800.0,0.0,0.0
2018-11-05,49.8,49.82,48.31,49.14,264654800.0,0.0,0.0
2018-11-06,49.22,49.9,49.16,49.67,127531600.0,0.0,0.0
2018-11-07,50.21,51.2,49.76,51.18,133697600.0,0.0,0.0
2018-11-08,51.36,51.4,50.57,51.0,101450400.0,0.1825,0.0
2018-11-09,50.28,50.39,49.47,50.02,137463200.0,0.0,0.0
2018-11-12,48.68,48.89,47.4,47.5,204542000.0,0.0,0.0
2018-11-13,46.87,48.23,46.83,47.02,187531600.0,0.0,0.0
2018-11-14,47.43,47.57,45.48,45.69,243204000.0,0.0,0.0
2018-11-15,46.08,46.96,45.72,46.82,185915200.0,0.0,0.0
2018-11-16,46.6,47.69,46.34,47.34,147713200.0,0.0,0.0
2018-11-19,46.48,46.65,45.25,45.46,167701200.0,0.0,0.0
2018-11-20,43.63,44.39,42.93,43.29,271300800.0,0.0,0.0
2018-11-21,43.96,44.1,43.19,43.24,124496800.0,0.0,0.0
2018-11-23,42.79,43.2,42.1,42.14,94496000.0,0.0,0.0
2018-11-26,42.62,42.79,41.65,42.71,179994000.0,0.0,0.0
2018-11-27,41.95,42.75,41.8,42.62,165549600.0,0.0,0.0
2018-11-28,43.23,44.35,42.79,44.26,184250000.0,0.0,0.0
2018-11-29,44.68,44.72,43.47,43.92,167080000.0,0.0,0.0
2018-11-30,44.1,44.11,43.3,43.68,158126000.0,0.0,0.0
2018-12-03,45.12,45.24,44.33,45.21,163210000.0,0.0,0.0
2018-12-04,44.26,44.61,43.12,43.22,165377200.0,0.0,0.0
2018-12-06,42.01,42.75,41.69,42.74,172393600.0,0.0,0.0
2018-12-07,42.44,42.68,41.17,41.21,169126400.0,0.0,0.0
2018-12-10,40.36,41.61,39.95,41.49,248104000.0,0.0,0.0
2018-12-11,41.99,42.02,40.85,41.25,189126800.0,0.0,0.0
2018-12-12,41.68,42.05,41.34,41.36,142510800.0,0.0,0.0
2018-12-13,41.7,42.21,41.47,41.82,127594400.0,0.0,0.0
2018-12-14,41.34,41.36,40.43,40.48,162814800.0,0.0,0.0
2018-12-17,40.47,41.18,39.81,40.1,177151600.0,0.0,0.0
2018-12-18,40.45,40.98,40.21,40.62,135366000.0,0.0,0.0
2018-12-19,40.61,40.96,38.92,39.36,196189200.0,0.0,0.0
2018-12-20,39.24,39.65,37.99,38.36,259092000.0,0.0,0.0
2018-12-21,38.37,38.69,36.6,36.87,382978400.0,0.0,0.0
2018-12-24,36.24,37.07,35.86,35.92,148676800.0,0.0,0.0
2018-12-26,36.28,38.46,35.89,38.45,234330000.0,0.0,0.0
2018-12-27,38.12,38.35,36.71,38.2,212468400.0,0.0,0.0
2018-12-28,38.53,38.78,37.8,38.22,169165600.0,0.0,0.0
2018-12-31,38.78,38.98,38.28,38.59,140014000.0,0.0,0.0
2019-01-02,37.89,38.86,37.73,38.63,148158800.0,0.0,0.0
2019-01-03,35.22,35.64,34.73,34.78,365248800.0,0.0,0.0
2019-01-04,35.35,36.34,35.18,36.27,234428400.0,0.0,0.0
2019-01-07,36.37,36.41,35.69,36.19,219111200.0,0.0,0.0
2019-01-08,36.58,37.14,36.33,36.88,164101200.0,0.0,0.0
2019-01-09,37.01,37.8,36.6,37.5,180396400.0,0.0,0.0
2019-01-10,37.3,37.66,36.9,37.62,143122800.0,0.0,0.0
2019-01-11,37.4,37.6,37.06,37.25,108092800.0,0.0,0.0
2019-01-14,36.9,37.0,36.5,36.69,129756800.0,0.0,0.0
2019-01-15,36.76,37.52,36.7,37.44,114843600.0,0.0,0.0
2019-01-16,37.45,38.13,37.43,37.9,122278800.0,0.0,0.0
2019-01-17,37.72,38.57,37.49,38.13,119284800.0,0.0,0.0
2019-01-18,38.53,38.62,38.15,38.36,135004000.0,0.0,0.0
2019-01-22,38.26,38.34,37.33,37.5,121576000.0,0.0,0.0
2019-01-23,37.71,37.95,37.11,37.65,92522400.0,0.0,0.0
2019-01-24,37.7,37.79,37.12,37.35,101766000.0,0.0,0.0
2019-01-25,38.03,38.68,37.75,38.59,134142000.0,0.0,0.0
2019-01-28,38.11,38.24,37.59,38.23,104768400.0,0.0,0.0
2019-01-29,38.22,38.68,37.7,37.84,166348800.0,0.0,0.0
2019-01-30,39.93,40.64,39.19,40.42,244439200.0,0.0,0.0
2019-01-31,40.63,41.34,40.25,40.71,162958400.0,0.0,0.0
2019-02-01,40.84,41.33,40.59,40.73,130672400.0,0.0,0.0
2019-02-04,40.95,41.99,40.92,41.89,125982000.0,0.0,0.0
2019-02-05,42.28,42.83,42.16,42.61,144406400.0,0.0,0.0
2019-02-06,42.72,42.95,42.28,42.62,112958400.0,0.0,0.0
2019-02-07,42.17,42.55,41.67,41.81,126966800.0,0.0,0.0
2019-02-08,41.51,41.92,41.37,41.86,95280000.0,0.1825,0.0
2019-02-11,42.02,42.06,41.58,41.62,83973600.0,0.0,0.0
2019-02-12,41.79,42.01,41.69,41.98,89134000.0,0.0,0.0
2019-02-13,42.1,42.37,41.74,41.81,89960800.0,0.0,0.0
2019-02-14,41.69,42.07,41.61,41.96,87342800.0,0.0,0.0
2019-02-15,42.07,42.18,41.7,41.87,98507200.0,0.0,0.0
2019-02-19,41.69,42.12,41.64,41.99,75891200.0,0.0,0.0
2019-02-20,42.05,42.58,42.01,42.26,104457600.0,0.0,0.0
2019-02-21,42.2,42.34,41.84,42.02,68998800.0,0.0,0.0
2019-02-22,42.15,42.5,42.1,42.49,75652800.0,0.0,0.0
2019-02-25,42.78,43.2,42.73,42.8,87493600.0,0.0,0.0
2019-02-26,42.67,43.06,42.54,42.83,68280800.0,0.0,0.0
2019-02-27,42.55,42.99,42.43,42.96,111341600.0,0.0,0.0
2019-02-28,42.82,42.97,42.48,42.54,112861600.0,0.0,0.0
2019-03-01,42.81,43.03,42.47,42.98,103544800.0,0.0,0.0
2019-03-04,43.16,43.67,42.74,43.2,109744800.0,0.0,0.0
2019-03-05,43.22,43.24,42.88,43.12,78949600.0,0.0,0.0
2019-03-06,42.91,43.11,42.73,42.87,83241600.0,0.0,0.0
2019-03-07,42.71,42.85,42.26,42.38,99185600.0,0.0,0.0
2019-03-08,41.84,42.52,41.64,42.48,95997600.0,0.0,0.0
2019-03-11,43.11,44.0,43.08,43.95,128044000.0,0.0,0.0
2019-03-12,44.22,44.87,44.06,44.44,129870400.0,0.0,0.0
2019-03-13,44.77,45.03,44.44,44.64,124130000.0,0.0,0.0
2019-03-14,45.18,45.23,44.85,45.14,94318000.0,0.0,0.0
2019-03-15,45.41,46.02,45.14,45.72,156171600.0,0.0,0.0
2019-03-18,45.64,46.28,45.64,46.19,104879200.0,0.0,0.0
2019-03-19,46.27,46.43,45.67,45.82,126585600.0,0.0,0.0
2019-03-20,45.75,46.55,45.38,46.22,124140800.0,0.0,0.0
2019-03-21,46.68,48.23,46.63,47.93,204136800.0,0.0,0.0
2019-03-22,47.99,48.56,46.87,46.93,169630800.0,0.0,0.0
2019-03-25,47.05,47.16,45.84,46.37,175381200.0,0.0,0.0
2019-03-26,47.08,47.38,45.34,45.89,199202000.0,0.0,0.0
2019-03-27,46.37,46.62,45.83,46.3,119393600.0,0.0,0.0
2019-03-28,46.42,46.57,46.07,46.36,83121600.0,0.0,0.0
2019-03-29,46.63,46.7,46.32,46.66,94256000.0,0.0,0.0
2019-04-01,47.08,47.09,46.28,46.98,111448000.0,0.0,0.0
2019-04-02,46.94,47.77,46.93,47.66,91062800.0,0.0,0.0
2019-04-03,47.47,48.27,47.45,47.99,93087200.0,0.0,0.0
2019-04-04,47.85,48.24,47.45,48.07,76457200.0,0.0,0.0
2019-04-05,48.26,48.42,48.13,48.4,74106400.0,0.0,0.0
2019-04-08,48.25,49.19,48.23,49.16,103526800.0,0.0,0.0
2019-04-09,49.21,49.83,48.94,49.01,143072800.0,0.0,0.0
2019-04-10,48.81,49.31,48.69,49.28,86781200.0,0.0,0.0
2019-04-11,49.34,49.38,48.75,48.87,83603200.0,0.0,0.0
2019-04-12,48.94,49.17,48.2,48.85,111042800.0,0.0,0.0
2019-04-15,48.78,49.1,48.64,48.94,70146400.0,0.0,0.0
2019-04-16,49.0,49.47,48.78,48.95,102785600.0,0.0,0.0
2019-04-17,49.02,49.96,48.79,49.9,115627200.0,0.0,0.0
2019-04-18,49.9,50.15,49.75,50.08,96783200.0,0.0,0.0
2019-04-22,49.83,50.35,49.71,50.25,77758000.0,0.0,0.0
2019-04-23,50.22,51.04,50.09,50.97,93292000.0,0.0,0.0
2019-04-24,50.94,51.22,50.86,50.89,70162400.0,0.0,0.0
2019-04-25,50.81,51.04,50.39,50.43,74172800.0,0.0,0.0
2019-04-26,50.34,50.36,49.65,50.19,74596400.0,0.0,0.0
2019-04-29,50.21,50.6,50.08,50.26,88818800.0,0.0,0.0
2019-04-30,49.88,49.97,48.91,49.3,186139600.0,0.0,0.0
2019-05-01,51.56,52.89,51.4,51.72,259309200.0,0.0,0.0
2019-05-02,51.55,52.24,51.13,51.38,127985200.0,0.0,0.0
2019-05-03,51.81,52.04,51.65,52.02,83569600.0,0.0,0.0
2019-05-06,50.19,51.3,49.99,51.22,129772400.0,0.0,0.0
2019-05-07,50.58,50.95,49.34,49.83,155054800.0,0.0,0.0
2019-05-08,49.6,50.44,49.56,49.84,105358000.0,0.0,0.0
2019-05-09,49.23,49.54,48.31,49.31,139634400.0,0.0,0.0
2019-05-10,48.69,49.04,47.54,48.63,164834800.0,0.1925,0.0
2019-05-13,46.29,46.73,45.09,45.8,229722400.0,0.0,0.0
2019-05-14,45.97,46.78,45.72,46.52,146118800.0,0.0,0.0
2019-05-15,45.94,47.29,45.87,47.08,106178800.0,0.0,0.0
2019-05-16,46.83,47.46,46.57,46.88,132125600.0,0.0,0.0
2019-05-17,46.1,47.08,46.06,46.61,131516400.0,0.0,0.0
2019-05-20,45.26,45.46,44.46,45.15,154449200.0,0.0,0.0
2019-05-21,45.68,46.36,45.55,46.02,113459200.0,0.0,0.0
2019-05-22,45.54,45.8,45.02,45.07,118994400.0,0.0,0.0
2019-05-23,44.34,44.52,43.85,44.31,146118800.0,0.0,0.0
2019-05-24,44.44,44.92,44.05,44.14,94858800.0,0.0,0.0
2019-05-28,44.12,44.53,43.87,43.95,111792800.0,0.0,0.0
2019-05-29,43.51,44.23,43.4,43.74,113924800.0,0.0,0.0
2019-05-30,43.88,44.2,43.57,43.97,84873600.0,0.0,0.0
2019-05-31,43.46,43.89,43.15,43.17,108174400.0,0.0,0.0
2019-06-03,43.3,43.88,41.99,42.74,161584400.0,0.0,0.0
2019-06-04,43.26,44.35,43.04,44.3,123872000.0,0.0,0.0
2019-06-05,45.44,45.62,44.67,45.02,119093600.0,0.0,0.0
2019-06-06,45.15,45.74,44.92,45.68,90105200.0,0.0,0.0
2019-06-07,45.99,47.33,45.81,46.89,122737600.0,0.0,0.0
2019-06-10,47.3,48.18,47.25,47.49,104883600.0,0.0,0.0
2019-06-11,48.05,48.33,47.74,48.04,107731600.0,0.0,0.0
2019-06-12,47.83,48.33,47.69,47.89,73012800.0,0.0,0.0
2019-06-13,48.01,48.53,47.74,47.88,86698400.0,0.0,0.0
2019-06-14,47.24,47.74,46.93,47.53,75046000.0,0.0,0.0
2019-06-17,47.57,48.08,47.39,47.81,58676400.0,0.0,0.0
2019-06-18,48.35,49.39,48.14,48.94,106204000.0,0.0,0.0
2019-06-19,49.24,49.29,48.66,48.8,84496800.0,0.0,0.0
2019-06-20,49.41,49.47,48.84,49.19,86056000.0,0.0,0.0
2019-06-21,49.03,49.53,48.87,49.02,191202400.0,0.0,0.0
2019-06-24,48.96,49.36,48.87,48.97,72881600.0,0.0,0.0
2019-06-25,48.93,49.14,48.16,48.23,84281200.0,0.0,0.0
2019-06-26,48.77,49.57,48.67,49.27,104270000.0,0.0,0.0
2019-06-27,49.39,49.71,49.22,49.26,83598800.0,0.0,0.0
2019-06-28,49.0,49.2,48.59,48.81,124442400.0,0.0,0.0
2019-07-01,50.1,50.43,49.48,49.7,109012000.0,0.0,0.0
